time,pos_x,pos_y,pos_z,q,p1,p2,p3
1590514913.5267026,-0.0,0.11361688902727968,0.56,0.69189453125,-0.1568603515625,-0.15655517578125,0.6871337890625
1590514913.5367026,-0.0,0.11361688902727968,0.56,0.6919397129930037,-0.1568603515625,-0.15655517578125,0.6871337890625
1590514913.5467026,-0.0,0.11361688902727968,0.56,0.69195556640625,-0.1568603515625,-0.15661725003080454,0.6870717148129455
1590514913.5567026,-0.0,0.11361688902727968,0.56,0.69195556640625,-0.1568603515625,-0.15666241344062043,0.6870265514031296
1590514913.5667026,-0.0,0.11361688902727968,0.56,0.6920789104131345,-0.1568603515625,-0.15673955494438455,0.686948136204981
1590514913.5767026,-0.0,0.11361688902727968,0.56,0.6921276091948761,-0.1568603515625,-0.15678825372612615,0.6868507386414977
1590514913.5867026,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.1568603515625,-0.15680494216821367,0.686767578125
1590514913.5967026,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.1568603515625,-0.1568506711089195,0.686767578125
1590514913.6067026,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.1568603515625,-0.1568603515625,0.686767578125
1590514913.6167026,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.1568603515625,-0.1568603515625,0.686767578125
1590514913.6267025,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.1568603515625,-0.1568669628368762,0.686767578125
1590514913.6367025,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.1568603515625,-0.15691197853186983,0.686767578125
1590514913.6467025,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.15692138671875,-0.156982421875,0.686767578125
1590514913.6567025,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.15692138671875,-0.1569879573510057,0.6867620426489943
1590514913.6667025,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.15692138671875,-0.15703778019866818,0.6867122198013318
1590514913.6767025,-0.0,0.11361688902727968,0.56,0.69219970703125,-0.15692138671875,-0.15704345703125,0.68670654296875
