time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589986047.074107,-4.02,-0.3,9.02,0.3233333333333333,-0.39111111111111113,-0.6022222222222222,-0.00545415391248228,-0.001090830782496456,0.009817477042468103,3.3117622556592403,-0.41015237421866746,0.03599741582238304,0.08367919921875,-0.20465087890625,0.00054931640625,0.9752197265625,0.27496052092173096,0.4308257391109686,0.1413993924504079
1589986047.0873008,-4.04,-0.33,9.08,0.3233333333333333,-0.3655555555555556,-0.6166666666666667,0.0,0.0,-0.009817477042468103,3.3117622556592403,-0.41015237421866746,0.03599741582238304,0.08367919921875,-0.20465087890625,0.00054931640625,0.9752197265625,0.32083268013065175,0.36192406818273803,0.12811918701524114
1589986047.0988624,-4.04,-0.32,9.04,0.3233333333333333,-0.3655555555555556,-0.6166666666666667,-0.002181661564992912,-0.0032724923474893677,-0.017453292519943295,3.312853086441737,-0.41015237421866746,0.03599741582238304,0.083740234375,-0.20465087890625,0.00054931640625,0.9752197265625,0.29969651553482884,0.35199575785121906,0.12811918701524114
1589986047.108333,-4.04,-0.35,8.97,0.3233333333333333,-0.3655555555555556,-0.6166666666666667,-0.001090830782496456,0.002181661564992912,-0.028361600344907853,3.312853086441737,-0.41015237421866746,0.03599741582238304,0.08392333984375,-0.20465087890625,0.00054931640625,0.9752197265625,0.29969651553482884,0.35199575785121906,0.11827294996026913
1589986047.1199427,-4.01,-0.31,9.02,0.3233333333333333,-0.3655555555555556,-0.6166666666666667,0.002181661564992912,0.001090830782496456,-0.031634092692397225,3.312853086441737,-0.41015237421866746,0.03599741582238304,0.08404541015625,-0.20465087890625,0.00048828125,0.9752197265625,0.34022226900883096,0.3723890828255631,0.12741055376916818
1589986047.1294599,-4.04,-0.31,9.04,0.3233333333333333,-0.3655555555555556,-0.6166666666666667,0.0032724923474893677,0.001090830782496456,-0.032724923474893676,3.312853086441737,-0.41015237421866746,0.03599741582238304,0.084228515625,-0.20465087890625,0.00042724609375,0.9752197265625,0.34022226900883096,0.3723890828255631,0.12741055376916818
1589986047.1387706,-4.06,-0.31,9.06,0.3233333333333333,-0.3655555555555556,-0.6233333333333333,0.002181661564992912,0.0,-0.031634092692397225,3.313943917224233,-0.41015237421866746,0.03599741582238304,0.0843505859375,-0.20465087890625,0.00042724609375,0.9752197265625,0.34953162930465587,0.2718673071164087,0.12741055376916818
1589986047.1480665,-4.04,-0.34,9.08,0.3233333333333333,-0.3655555555555556,-0.6233333333333333,0.002181661564992912,0.001090830782496456,-0.03599741582238304,3.313943917224233,-0.41015237421866746,0.03599741582238304,0.08453369140625,-0.20465087890625,0.0003662109375,0.97515869140625,0.34953162930465587,0.2718673071164087,0.11608388778408868
1589986047.1594007,-4.09,-0.31,8.97,0.3233333333333333,-0.3655555555555556,-0.6233333333333333,0.001090830782496456,-0.0032724923474893677,-0.042542400517361786,3.313943917224233,-0.41015237421866746,0.0370882466048795,0.084716796875,-0.20465087890625,0.0003662109375,0.97515869140625,0.35199575785121906,0.3723890828255631,0.12704052507623553
1589986047.168406,-4.13,-0.31,9.04,0.3233333333333333,-0.3655555555555556,-0.6233333333333333,0.0,0.001090830782496456,-0.0545415391248228,3.3150347480067297,-0.41015237421866746,0.0370882466048795,0.08502197265625,-0.20465087890625,0.00030517578125,0.97515869140625,0.35199575785121906,0.3723890828255631,0.12704052507623553
1589986047.1799707,-4.09,-0.33,9.07,0.3233333333333333,-0.3655555555555556,-0.6233333333333333,0.001090830782496456,0.0,-0.07090400086226964,3.3161255787892263,-0.41015237421866746,0.0370882466048795,0.0853271484375,-0.20465087890625,0.000244140625,0.97509765625,0.3567681567603077,0.250989107954587,0.13546571420196252
1589986047.1872597,-4.08,-0.31,9.06,0.3111111111111111,-0.35888888888888887,-0.6166666666666667,0.001090830782496456,-0.00545415391248228,-0.0818123086872342,3.3161255787892263,-0.41015237421866746,0.0370882466048795,0.085693359375,-0.20465087890625,0.0001220703125,0.97509765625,0.3567681567603077,0.250989107954587,0.13546571420196252
1589986047.2016394,-4.09,-0.34,9.03,0.3111111111111111,-0.35888888888888887,-0.6166666666666667,0.001090830782496456,-0.001090830782496456,-0.08617563181722002,3.317216409571723,-0.41015237421866746,0.038179077387375956,0.08612060546875,-0.20465087890625,6.103515625e-05,0.97503662109375,0.3593288242735007,0.28598735499456934,0.12561641617199978
1589986047.2130597,-4.1,-0.34,8.95,0.3111111111111111,-0.35888888888888887,-0.6166666666666667,0.002181661564992912,0.0,-0.07853981633974483,3.3183072403542186,-0.41015237421866746,0.038179077387375956,0.08648681640625,-0.20465087890625,0.0,0.9749755859375,0.3696522432444459,0.229640590933506,0.13630270789356194
1589986047.2191749,-4.08,-0.33,8.98,0.3111111111111111,-0.35888888888888887,-0.6166666666666667,0.002181661564992912,0.0,-0.06763150851478027,3.3183072403542186,-0.41015237421866746,0.038179077387375956,0.08685302734375,-0.20465087890625,-0.0001220703125,0.9749755859375,0.3696522432444459,0.229640590933506,0.13630270789356194
1589986047.234342,-4.06,-0.34,9.06,0.3111111111111111,-0.35888888888888887,-0.6166666666666667,0.004363323129985824,-0.001090830782496456,-0.05563236990731925,3.3193980711367153,-0.41015237421866746,0.038179077387375956,0.08709716796875,-0.20465087890625,-0.0001220703125,0.9749755859375,0.34022226900883096,0.41713108403018173,0.12182427074236077
1589986047.2394865,-4.02,-0.34,9.08,0.3111111111111111,-0.3655555555555556,-0.6166666666666667,0.006544984694978735,0.002181661564992912,-0.04690572364734761,3.3193980711367153,-0.41015237421866746,0.039269908169872414,0.08734130859375,-0.20465087890625,-0.00018310546875,0.97491455078125,0.34022226900883096,0.41713108403018173,0.12182427074236077
1589986047.2532485,-4.03,-0.32,9.08,0.3111111111111111,-0.3655555555555556,-0.6166666666666667,0.008726646259971648,0.0032724923474893677,-0.04145156973486533,3.320488901919212,-0.41015237421866746,0.039269908169872414,0.0875244140625,-0.20465087890625,-0.000244140625,0.97491455078125,0.3248417572103921,0.41713108403018173,0.12422186501669152
1589986047.259231,-4.02,-0.34,9.01,0.3111111111111111,-0.3655555555555556,-0.6166666666666667,0.002181661564992912,0.004363323129985824,-0.030543261909900768,3.320488901919212,-0.41015237421866746,0.039269908169872414,0.087646484375,-0.20465087890625,-0.000244140625,0.97491455078125,0.3248417572103921,0.41713108403018173,0.12422186501669152
1589986047.2696779,-4.01,-0.34,9.06,0.3111111111111111,-0.3655555555555556,-0.6166666666666667,0.0,0.004363323129985824,-0.0272707695624114,3.320488901919212,-0.41015237421866746,0.039269908169872414,0.0877685546875,-0.20465087890625,-0.00030517578125,0.97491455078125,0.3248417572103921,0.39510843012815433,0.12422186501669152
1589986047.2799315,-4.0,-0.35,9.09,0.3111111111111111,-0.3655555555555556,-0.6166666666666667,-0.001090830782496456,0.002181661564992912,-0.02399827721492203,3.320488901919212,-0.41015237421866746,0.039269908169872414,0.087890625,-0.20465087890625,-0.00030517578125,0.974853515625,0.3248417572103921,0.39510843012815433,0.1122469356207698
1589986047.2886045,-3.99,-0.37,9.08,0.3377777777777778,-0.3655555555555556,-0.6022222222222222,0.001090830782496456,0.001090830782496456,-0.025089107997418484,3.3215797327017085,-0.41015237421866746,0.039269908169872414,0.0880126953125,-0.20465087890625,-0.0003662109375,0.974853515625,0.3248417572103921,0.39510843012815433,0.1122469356207698
1589986047.299148,-3.96,-0.35,8.98,0.3377777777777778,-0.3655555555555556,-0.6022222222222222,0.001090830782496456,-0.001090830782496456,-0.025089107997418484,3.3215797327017085,-0.41015237421866746,0.039269908169872414,0.088134765625,-0.20465087890625,-0.0003662109375,0.974853515625,0.3248417572103921,0.3890400161097513,0.12704052507623553
1589986047.311199,-3.99,-0.37,8.93,0.3377777777777778,-0.3655555555555556,-0.6022222222222222,-0.001090830782496456,0.006544984694978735,-0.02945243112740431,3.3215797327017085,-0.41015237421866746,0.039269908169872414,0.0882568359375,-0.20465087890625,-0.00042724609375,0.974853515625,0.3269896237620402,0.3863657601866544,0.12634297862979976
1589986047.3190775,-4.02,-0.34,9.0,0.3377777777777778,-0.3655555555555556,-0.6022222222222222,-0.001090830782496456,0.002181661564992912,-0.028361600344907853,3.3215797327017085,-0.41015237421866746,0.04036073895236887,0.08843994140625,-0.20465087890625,-0.00042724609375,0.974853515625,0.3269896237620402,0.3863657601866544,0.12634297862979976
1589986047.3303187,-4.04,-0.33,9.01,0.3377777777777778,-0.3655555555555556,-0.6022222222222222,-0.001090830782496456,0.002181661564992912,-0.025089107997418484,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.08856201171875,-0.20465087890625,-0.00042724609375,0.97479248046875,0.33337121366189926,0.41075044065421673,0.1413993924504079
1589986047.337738,-4.05,-0.35,9.08,0.3111111111111111,-0.37333333333333335,-0.5877777777777777,-0.0032724923474893677,0.001090830782496456,-0.022907446432425576,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.088623046875,-0.20465087890625,-0.00048828125,0.97479248046875,0.33337121366189926,0.41075044065421673,0.1413993924504079
1589986047.35022,-4.05,-0.35,9.07,0.3111111111111111,-0.37333333333333335,-0.5877777777777777,-0.004363323129985824,0.002181661564992912,-0.01854412330243975,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.0887451171875,-0.20465087890625,-0.00048828125,0.97479248046875,0.33337121366189926,0.41075044065421673,0.12597871814507133
1589986047.362444,-4.07,-0.37,8.97,0.3111111111111111,-0.37333333333333335,-0.5877777777777777,-0.0032724923474893677,0.001090830782496456,-0.009817477042468103,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.0887451171875,-0.20465087890625,-0.00048828125,0.97479248046875,0.33136596019053416,0.4240506381044018,0.12597871814507133
1589986047.3690205,-4.1,-0.34,8.99,0.3111111111111111,-0.37333333333333335,-0.5877777777777777,-0.007635815477475192,0.001090830782496456,-0.001090830782496456,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.0887451171875,-0.20465087890625,-0.00048828125,0.97479248046875,0.33136596019053416,0.4240506381044018,0.13922219991869933
1589986047.3855324,-4.09,-0.33,9.04,0.3111111111111111,-0.37333333333333335,-0.5877777777777777,-0.007635815477475192,0.0,0.01090830782496456,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.08868408203125,-0.20465087890625,-0.00048828125,0.97479248046875,0.3593288242735007,0.47352537593952493,0.11580393459648883
1589986047.391372,-4.08,-0.33,9.08,0.33,-0.3655555555555556,-0.6022222222222222,-0.004363323129985824,0.001090830782496456,0.019634954084936207,3.3226705634842046,-0.41015237421866746,0.04036073895236887,0.08856201171875,-0.20465087890625,-0.00048828125,0.97479248046875,0.3593288242735007,0.47352537593952493,0.11580393459648883
1589986047.3989925,-4.09,-0.31,9.11,0.33,-0.3655555555555556,-0.6022222222222222,-0.006544984694978735,-0.004363323129985824,0.02945243112740431,3.3215797327017085,-0.41015237421866746,0.04036073895236887,0.08843994140625,-0.20465087890625,-0.00042724609375,0.974853515625,0.3593288242735007,0.47352537593952493,0.11580393459648883
