time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589986495.7147784,-3.65,-0.56,8.98,0.30333333333333334,-0.3511111111111111,-0.6433333333333333,0.001090830782496456,0.0032724923474893677,0.004363323129985824,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05841064453125,-0.2030029296875,-0.02044677734375,0.97723388671875,0.24850809137852486,0.4074650127970809,0.1427181542581953
1589986495.7221556,-3.62,-0.47,8.88,0.3233333333333333,-0.35888888888888887,-0.6522222222222223,0.0032724923474893677,-0.001090830782496456,0.007635815477475192,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05841064453125,-0.20294189453125,-0.02044677734375,0.97723388671875,0.26455725445898803,0.4074650127970809,0.1427181542581953
1589986495.7322009,-3.65,-0.6,8.93,0.3233333333333333,-0.35888888888888887,-0.6522222222222223,-0.001090830782496456,0.004363323129985824,0.01308996938995747,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.058349609375,-0.202880859375,-0.0203857421875,0.97723388671875,0.26455725445898803,0.4042283755220455,0.14452832186628542
1589986495.7420595,-3.61,-0.59,8.87,0.3233333333333333,-0.35888888888888887,-0.6522222222222223,-0.004363323129985824,0.008726646259971648,0.01090830782496456,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05828857421875,-0.202880859375,-0.0203857421875,0.97723388671875,0.30895340572783037,0.41075044065421673,0.14452832186628542
1589986495.75228,-3.59,-0.61,8.93,0.3233333333333333,-0.35888888888888887,-0.6522222222222223,-0.001090830782496456,0.002181661564992912,0.007635815477475192,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05828857421875,-0.20281982421875,-0.0203857421875,0.977294921875,0.30895340572783037,0.41075044065421673,0.1427181542581953
1589986495.7641506,-3.57,-0.62,8.95,0.3233333333333333,-0.35888888888888887,-0.6522222222222223,-0.0032724923474893677,0.007635815477475192,0.008726646259971648,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05828857421875,-0.20269775390625,-0.0203857421875,0.977294921875,0.26040171388951255,0.3834344053953583,0.12151791005063022
1589986495.777484,-3.58,-0.63,9.07,0.31555555555555553,-0.35888888888888887,-0.6433333333333333,-0.016362461737446838,0.05235987755982988,0.004363323129985824,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05828857421875,-0.202880859375,-0.02044677734375,0.97723388671875,0.2893893153577334,0.3834344053953583,0.1423064300506259
1589986495.7838376,-3.62,-0.58,9.02,0.31555555555555553,-0.35888888888888887,-0.6433333333333333,-0.016362461737446838,0.05235987755982988,0.004363323129985824,3.2604932088819067,-0.40469822030618513,0.06872233929727672,0.05828857421875,-0.20306396484375,-0.0205078125,0.97723388671875,0.2893893153577334,0.3834344053953583,0.1423064300506259
1589986495.792986,-3.63,-0.58,8.97,0.31555555555555553,-0.35888888888888887,-0.6433333333333333,-0.022907446432425576,0.074176493209759,0.002181661564992912,3.2604932088819067,-0.40578905108868163,0.06872233929727672,0.05828857421875,-0.203369140625,-0.02056884765625,0.9771728515625,0.2893893153577334,0.3834344053953583,0.1423064300506259
1589986495.803131,-3.78,-0.65,9.13,0.31555555555555553,-0.35888888888888887,-0.6433333333333333,-0.031634092692397225,0.08508480103472357,0.001090830782496456,3.2604932088819067,-0.40578905108868163,0.06981317007977318,0.05828857421875,-0.20367431640625,-0.02069091796875,0.97705078125,0.26883851941761866,0.4042283755220455,0.11987490558893375
