time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1592167606.7124949,0.15,-0.46,9.78,-0.5077777777777778,0.044444444444444446,-0.62,0.001090830782496456,0.0,-0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.7256992,0.13,-0.47,9.83,-0.5077777777777778,0.044444444444444446,-0.62,0.0,-0.001090830782496456,-0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.732625,0.14,-0.47,9.82,-0.49777777777777776,0.057777777777777775,-0.5988888888888889,-0.001090830782496456,-0.002181661564992912,0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.747149,0.12,-0.51,9.8,-0.49777777777777776,0.057777777777777775,-0.5988888888888889,-0.0032724923474893677,-0.001090830782496456,0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.753103,0.14,-0.5,9.73,-0.49777777777777776,0.057777777777777775,-0.5988888888888889,0.0,-0.001090830782496456,0.0,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.762723,0.14,-0.47,9.76,-0.49777777777777776,0.057777777777777775,-0.5988888888888889,-0.002181661564992912,0.001090830782496456,0.002181661564992912,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.775934,0.16,-0.46,9.78,-0.49777777777777776,0.057777777777777775,-0.5988888888888889,0.002181661564992912,0.002181661564992912,0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.7828412,0.11,-0.48,9.88,-0.49777777777777776,0.06555555555555556,-0.6055555555555555,0.0032724923474893677,0.0,-0.002181661564992912,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.7927966,0.15,-0.5,9.84,-0.49777777777777776,0.06555555555555556,-0.6055555555555555,0.0,0.0,0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
1592167606.802973,0.14,-0.5,9.75,-0.49777777777777776,0.06555555555555556,-0.6055555555555555,-0.002181661564992912,0.002181661564992912,0.001090830782496456,1.5195272800175632,0.015271630954950384,0.05563236990731925,0.72442626953125,-0.02587890625,0.01348876953125,-0.688720703125,,,
