time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589479396.432831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.1729736328125,0.57281494140625
1589479396.442831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.1729736328125,0.57281494140625
1589479396.452831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.1729736328125,0.57281494140625
1589479396.462831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.17300785574981287,0.57281494140625
1589479396.472831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.17303466796875,0.57281494140625
1589479396.482831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.17303466796875,0.57281494140625
1589479396.492831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.17303466796875,0.57281494140625
1589479396.502831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.17305787146042245,0.57281494140625
1589479396.512831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1370849609375,-0.173095703125,0.57281494140625
1589479396.522831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.1371055221837687,-0.173095703125,0.57281494140625
1589479396.532831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.13714599609375,-0.173095703125,0.57281494140625
1589479396.542831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.13714599609375,-0.173095703125,0.57281494140625
1589479396.552831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.13714599609375,-0.173095703125,0.57281494140625
1589479396.562831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.13714599609375,-0.173095703125,0.57281494140625
1589479396.572831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.13714599609375,-0.1731294632264733,0.57281494140625
1589479396.582831,-0.0,0.15252649907084168,0.56,0.78936767578125,-0.13714599609375,-0.17315673828125,0.57281494140625
1589479396.592831,-0.0,0.15252649907084168,0.56,0.7893372788976594,-0.13714599609375,-0.17315673828125,0.5728453382898406
1589479396.602831,-0.0,0.15252649907084168,0.56,0.789306640625,-0.13714599609375,-0.17315673828125,0.5728759765625
1589479396.6128309,-0.0,0.15252649907084168,0.56,0.7892852023058957,-0.1371674344128543,-0.17315673828125,0.5728974148816043
1589479396.6228309,-0.0,0.15252649907084168,0.56,0.7892146429287258,-0.13720703125,-0.1731257757412258,0.5729989367987984
1589479396.6328309,-0.0,0.15252649907084168,0.56,0.7891529286161382,-0.13723867294636177,-0.173095703125,0.5731223654239735
1589479396.6428308,-0.0,0.15252649907084168,0.56,0.7890635534046608,-0.13726806640625,-0.173095703125,0.5732111432195446
1589479396.6528308,-0.0,0.15252649907084168,0.56,0.788974898309287,-0.13726806640625,-0.173095703125,0.5732953205689261
1589479396.6628308,-0.0,0.15252649907084168,0.56,0.788923587019545,-0.137284909074205,-0.173095703125,0.57339794314841
1589479396.6728308,-0.0,0.15252649907084168,0.56,0.7888725999213828,-0.1373291015625,-0.173095703125,0.5734931227348672
1589479396.6828308,-0.0,0.15252649907084168,0.56,0.7887863161122174,-0.13734512319389128,-0.173095703125,0.5735954281754239
1589479396.6928308,-0.0,0.15252649907084168,0.56,0.7886865134978371,-0.13739013671875,-0.17309896164655428,0.5737402443146629
1589479396.7028308,-0.0,0.15252649907084168,0.56,0.7884801890912136,-0.13739013671875,-0.17315673828125,0.5739630659725545
1589479396.7128308,-0.0,0.15252649907084168,0.56,0.7884001816668116,-0.13739013671875,-0.17315673828125,0.5740830771091577
1589479396.7228308,-0.0,0.15252649907084168,0.56,0.7881770219385676,-0.13740562965571615,-0.173095703125,0.5743872991233985
1589479396.7328308,-0.0,0.15252649907084168,0.56,0.7880758273373744,-0.13746128203762564,-0.17308559296237436,0.5745441461065013
1589479396.7428308,-0.0,0.15252649907084168,0.56,0.7880020091143506,-0.13755799349004882,-0.1730117747393506,0.5746688893231494
1589479396.7528307,-0.0,0.15252649907084168,0.56,0.7879638671875,-0.13764700728343626,-0.1729736328125,0.5746943013103137
1589479396.7628307,-0.0,0.15252649907084168,0.56,0.7879638671875,-0.1376953125,-0.1729736328125,0.57464599609375
1589479396.7728307,-0.0,0.15252649907084168,0.56,0.7879408308072214,-0.13774138526055713,-0.1729736328125,0.5746690324740286
1589479396.7828307,-0.0,0.15252649907084168,0.56,0.7878800523122131,-0.13784016253153683,-0.17292807337442634,0.5747525906880737
1589479396.7928307,-0.0,0.15252649907084168,0.56,0.7878322874513575,-0.1378831726805713,-0.1728515625,0.5748386109861425
1589479396.8028307,-0.0,0.15252649907084168,0.56,0.787698538133055,-0.137939453125,-0.1728515625,0.57499354873389
1589479396.8128307,-0.0,0.15252649907084168,0.56,0.7876182561675497,-0.137939453125,-0.1728313448806498,0.5751136774262003
1589479396.8228307,-0.0,0.15252649907084168,0.56,0.78753662109375,-0.13796739595545945,-0.17279052734375,0.5752232553304595
1589479396.8328307,-0.0,0.15252649907084168,0.56,0.78753662109375,-0.13800048828125,-0.17279052734375,0.57525634765625
1589479396.8428307,-0.0,0.15252649907084168,0.56,0.78753662109375,-0.13800048828125,-0.17279052734375,0.57525634765625
1589479396.8528306,-0.0,0.15252649907084168,0.56,0.78753662109375,-0.13800048828125,-0.17279052734375,0.57525634765625
1589479396.8628306,-0.0,0.15252649907084168,0.56,0.78753662109375,-0.13800048828125,-0.17279052734375,0.57525634765625
1589479396.8728306,-0.0,0.15252649907084168,0.56,0.78753662109375,-0.1380166473854352,-0.1727743682395648,0.57525634765625
1589479396.8828306,-0.0,0.15252649907084168,0.56,0.7875566204008929,-0.1380615234375,-0.17270949288035709,0.5752163490419642
1589479396.8928306,-0.0,0.15252649907084168,0.56,0.7876360951568134,-0.13809996234431343,-0.17268767648465672,0.5750766189835299
1589479396.9028306,-0.0,0.15252649907084168,0.56,0.7877123854643171,-0.1381762526518171,-0.17272582163840855,0.5749621835222744
1589479396.9128306,-0.0,0.15252649907084168,0.56,0.7877947728657296,-0.13861986042239824,-0.172607421875,0.5748010792685407
1589479396.9228306,-0.0,0.15252649907084168,0.56,0.787841796875,-0.1388966605410337,-0.17260047519628605,0.5746861912138581
1589479396.9328306,-0.0,0.15252649907084168,0.56,0.7878699284116739,-0.1393899806262935,-0.17251825518207609,0.5744957942445761
1589479396.9428306,-0.0,0.15252649907084168,0.56,0.78790283203125,-0.13970155113894733,-0.17242827716490133,0.5744343534262006
1589479396.9528306,-0.0,0.15252649907084168,0.56,0.7878794845935749,-0.1399249327194504,-0.1723866286876751,0.5744252029064251
1589479396.9628305,-0.0,0.15252649907084168,0.56,0.787841796875,-0.1400946127964285,-0.1725568208249996,0.5744061030169645
1589479396.9728305,-0.0,0.15252649907084168,0.56,0.7879254480182446,-0.14024825360765952,-0.1728515625,0.5741124828697607
1589479396.9828305,-0.0,0.15252649907084168,0.56,0.7880749337093377,-0.14043089074058765,-0.1728265468172062,0.5738635428531623
1589479396.9928305,-0.0,0.15252649907084168,0.56,0.788066281038089,-0.14048275678295974,-0.17273000863012924,0.5739327142380317
1589479397.0028305,-0.0,0.15252649907084168,0.56,0.7878311477135181,-0.14046578930382728,-0.17258950079556704,0.5743143290903091
1589479397.0128305,-0.0,0.15252649907084168,0.56,0.787311324867974,-0.14063906358567535,-0.172459545084181,0.5750074262177014
1589479397.0228305,-0.0,0.15252649907084168,0.56,0.7862030544736459,-0.13993605278783852,-0.17006150580591148,0.5773803023684722
1589479397.0328305,-0.0,0.15252649907084168,0.56,0.7850102775098282,-0.14023424702879295,-0.16976331156495705,0.5789706716535624
1589479397.0428305,-0.0,0.15252649907084168,0.56,0.7826644446877129,-0.14082250520083203,-0.1694400408884172,0.5821707309550773
1589479397.0528305,-0.0,0.15252649907084168,0.56,0.7811189790717549,-0.14126406680539144,-0.1692634162465934,0.5842019143360507
1589479397.0628304,-0.0,0.15252649907084168,0.56,0.7782675514025726,-0.14191891748654764,-0.16876629768407406,0.5879352047917793
1589479397.0728304,-0.0,0.15252649907084168,0.56,0.7760729970242118,-0.1423678036093942,-0.1684171640329712,0.5908280264723458
1589479397.0828304,-0.0,0.15252649907084168,0.56,0.7723028322844403,-0.1430814577738683,-0.16748627217543788,0.5958261528031621
1589479397.0928304,-0.0,0.15252649907084168,0.56,0.7699690641091889,-0.1431308244935698,-0.16610400402379483,0.5992426057245276
1589479397.1028304,-0.0,0.15252649907084168,0.56,0.7663205711608778,-0.1432517120475779,-0.1641735686683606,0.6043673811576993
1589479397.1128304,-0.0,0.15252649907084168,0.56,0.7633845840620749,-0.1435200488516121,-0.16288844859360832,0.6083911651646222
1589479397.1228304,-0.0,0.15252649907084168,0.56,0.7582797680766843,-0.14429036339452217,-0.16146288030200043,0.6149407262406561
1589479397.1328304,-0.0,0.15252649907084168,0.56,0.7544223101161173,-0.1451443044697622,-0.16081506293457695,0.6196226790324894
1589479397.1428304,-0.0,0.15252649907084168,0.56,0.750464331740797,-0.1459929919633709,-0.16020620019988657,0.6243673427322709
1589479397.1528304,-0.0,0.15252649907084168,0.56,0.7469288312244045,-0.14670798375511912,-0.15973495021955778,0.6285273057557954
1589479397.1628304,-0.0,0.15252649907084168,0.56,0.7445509457252528,-0.14718356085494944,-0.15939525229110754,0.6313467985619323
1589479397.1728303,-0.0,0.15252649907084168,0.56,0.7396129536527637,-0.1479281605120358,-0.15834268377016414,0.6371724147785078
1589479397.1828303,-0.0,0.15252649907084168,0.56,0.7341107403085906,-0.1488384078093565,-0.15718938728015375,0.6436020683942967
1589479397.1928303,-0.0,0.15252649907084168,0.56,0.7285341187933025,-0.14979496134346132,-0.1561560425086605,0.6499139869460884
1589479397.2028303,-0.0,0.15252649907084168,0.56,0.7245137993017465,-0.15050442948903003,-0.1553519786103493,0.6544072852013568
1589479397.2128303,-0.0,0.15252649907084168,0.56,0.7185561537113373,-0.15157314219583176,-0.15439752416211086,0.660970444388011
1589479397.2228303,-0.0,0.15252649907084168,0.56,0.7134267823238716,-0.15245561469260005,-0.15357020619639059,0.6664858974928128
1589479397.2328303,-0.0,0.15252649907084168,0.56,0.7055385486871146,-0.15383864191367094,-0.1522831321010425,0.6747714055923123
1589479397.2428303,-0.0,0.15252649907084168,0.56,0.699234765433141,-0.15495018539978306,-0.15130852500051162,0.6812886196253888
1589479397.2528303,-0.0,0.15252649907084168,0.56,0.6924534152905313,-0.15612369524547742,-0.15028862814737665,0.6881459800666146
1589479397.2628303,-0.0,0.15252649907084168,0.56,0.6862535155779216,-0.1571480985356741,-0.1493094209955759,0.6942758321417273
1589479397.2728302,-0.0,0.15252649907084168,0.56,0.6770905491147935,-0.1586454066926749,-0.14783317387155961,0.7031331174043148
1589479397.2828302,-0.0028916779350338247,0.15246027867622247,0.5587379682835499,0.6693432961977781,-0.15987792420220007,-0.14665934767201183,0.7104695311514885
1589479397.2928302,-0.005878564255371213,0.15239187797764567,0.5574343842211524,0.6615181036877683,-0.16112178826741436,-0.14545780157633564,0.7178131830721677
1589479397.3028302,-0.008960658961012165,0.1523212969751113,0.5560892478128074,0.6534297238586457,-0.16238824709335672,-0.14418187157921475,0.7251839747476403
1589479397.3128302,-0.012137962051956679,0.1522485356686193,0.554702559058515,0.6450334390390633,-0.1636236271183783,-0.14288633480940371,0.7326069958474174
1589479397.3228302,-0.015410473528204762,0.1521735940581697,0.5532743179582752,0.6361639006507803,-0.16486752579478386,-0.1414261059284059,0.7403408006615909
1589479397.3328302,-0.018778193389756406,0.15209647214376248,0.5518045245120878,0.6224684156813063,-0.1667588163553099,-0.1390504381820529,0.751883033758897
1589479397.3428302,-0.022241121636611617,0.15201716992539768,0.5502931787199531,0.6119277206374645,-0.16819369005763607,-0.1374141374279549,0.7605094861438769
