time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1590504680.2142155,0.01,-4.54,8.64,0.48,0.25555555555555554,-0.6644444444444444,0.002181661564992912,-0.01308996938995747,-0.002181661564992912,4.700389841777229,0.004363323129985824,0.47560222116845474,0.683349609375,-0.1639404296875,-0.16961669921875,0.69097900390625,0.282659406116019,0.36192406818273803,0.10891654967502185
1590504680.2223694,0.03,-4.54,8.73,0.48,0.25555555555555554,-0.6644444444444444,0.002181661564992912,-0.009817477042468103,-0.0032724923474893677,4.700389841777229,0.004363323129985824,0.47560222116845474,0.683349609375,-0.1639404296875,-0.16961669921875,0.69091796875,0.282659406116019,0.3696522432444459,0.1070646169675664
1590504680.2300818,0.04,-4.57,8.73,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.002181661564992912,-0.006544984694978735,0.0,4.700389841777229,0.004363323129985824,0.47560222116845474,0.683349609375,-0.1639404296875,-0.16961669921875,0.69091796875,0.282659406116019,0.3696522432444459,0.1070646169675664
1590504680.241933,0.04,-4.56,8.73,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.0,-0.002181661564992912,0.0,4.700389841777229,0.004363323129985824,0.47560222116845474,0.683349609375,-0.1639404296875,-0.16961669921875,0.69091796875,0.23303536992048876,0.3642899190747107,0.09878605913183841
1590504680.2504768,0.01,-4.55,8.59,0.4722222222222222,0.26222222222222225,-0.6644444444444444,-0.002181661564992912,0.001090830782496456,-0.002181661564992912,4.700389841777229,0.004363323129985824,0.47560222116845474,0.683349609375,-0.16400146484375,-0.16961669921875,0.69091796875,0.23303536992048876,0.3642899190747107,0.09878605913183841
1590504680.2625935,0.01,-4.57,8.65,0.4722222222222222,0.26222222222222225,-0.6644444444444444,-0.001090830782496456,0.0032724923474893677,0.001090830782496456,4.700389841777229,0.004363323129985824,0.47560222116845474,0.683349609375,-0.16400146484375,-0.16961669921875,0.69091796875,0.282659406116019,0.32083268013065175,0.09924922870627678
1590504680.2755644,0.0,-4.54,8.68,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.0,-0.001090830782496456,0.0,4.700389841777229,0.004363323129985824,0.47560222116845474,0.68328857421875,-0.16400146484375,-0.16961669921875,0.69091796875,0.2033370395994728,0.32083268013065175,0.09992807969893187
1590504680.2812214,-0.01,-4.55,8.69,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.004363323129985824,-0.0032724923474893677,-0.0032724923474893677,4.700389841777229,0.004363323129985824,0.47560222116845474,0.68328857421875,-0.16400146484375,-0.16961669921875,0.69091796875,0.2033370395994728,0.32083268013065175,0.09992807969893187
1590504680.2943099,-0.03,-4.56,8.63,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.0032724923474893677,-0.016362461737446838,-0.001090830782496456,4.700389841777229,0.004363323129985824,0.47560222116845474,0.68328857421875,-0.16400146484375,-0.169677734375,0.69097900390625,0.24468277624217724,0.3227201175914994,0.10109503358834042
1590504680.3008325,-0.01,-4.55,8.53,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.002181661564992912,-0.02945243112740431,-0.002181661564992912,4.700389841777229,0.00545415391248228,0.47560222116845474,0.68328857421875,-0.16387939453125,-0.1697998046875,0.69097900390625,0.24468277624217724,0.3227201175914994,0.10109503358834042
1590504680.3144104,0.02,-4.53,8.56,0.4722222222222222,0.26222222222222225,-0.6644444444444444,0.001090830782496456,-0.038179077387375956,-0.0032724923474893677,4.700389841777229,0.00545415391248228,0.47560222116845474,0.6832275390625,-0.163818359375,-0.169921875,0.69097900390625,0.21145294052635635,0.3187595953260988,0.10109503358834042
1590504680.3226945,0.47,-4.51,8.59,0.4722222222222222,0.26222222222222225,-0.6644444444444444,-0.001090830782496456,-0.031634092692397225,-0.006544984694978735,4.700389841777229,0.00545415391248228,0.47560222116845474,0.6832275390625,-0.1636962890625,-0.17010498046875,0.6910400390625,0.21145294052635635,0.3187595953260988,0.10085481606621322
1590504680.3332908,-0.05,-4.62,8.86,0.46555555555555556,0.27666666666666667,-0.6433333333333333,-0.011999138607461015,0.05890486225480862,-0.004363323129985824,4.700389841777229,0.00545415391248228,0.4766930519509512,0.6832275390625,-0.1639404296875,-0.169921875,0.69097900390625,0.18881774717641794,0.35199575785121906,0.10972467076607664
1590504680.341044,0.16,-4.5,8.64,0.46555555555555556,0.27666666666666667,-0.6433333333333333,0.001090830782496456,0.00545415391248228,-0.001090830782496456,4.700389841777229,0.00545415391248228,0.4766930519509512,0.6832275390625,-0.1639404296875,-0.16998291015625,0.69097900390625,0.18881774717641794,0.35199575785121906,0.10972467076607664
1590504680.3529954,0.0,-4.58,8.7,0.46555555555555556,0.27666666666666667,-0.6433333333333333,0.004363323129985824,0.014180800172453926,0.0,4.700389841777229,0.00545415391248228,0.4766930519509512,0.6832275390625,-0.1639404296875,-0.169921875,0.69091796875,0.2387863613691475,0.3567681567603077,0.1091939518468532
1590504680.36071,-0.01,-4.52,8.71,0.46555555555555556,0.27666666666666667,-0.6433333333333333,0.00545415391248228,0.017453292519943295,-0.0032724923474893677,4.700389841777229,0.00545415391248228,0.4766930519509512,0.68328857421875,-0.16400146484375,-0.16986083984375,0.69091796875,0.2387863613691475,0.3567681567603077,0.1091939518468532
1590504680.3724685,-0.01,-4.56,8.7,0.46555555555555556,0.27666666666666667,-0.6433333333333333,0.002181661564992912,0.016362461737446838,0.0,4.700389841777229,0.004363323129985824,0.4766930519509512,0.68328857421875,-0.1640625,-0.1697998046875,0.69091796875,0.23523431129047254,0.3805443575158459,0.10972467076607664
1590504680.3801615,-0.01,-4.54,8.71,0.4533333333333333,0.26222222222222225,-0.6433333333333333,-0.001090830782496456,0.01090830782496456,0.0,4.700389841777229,0.004363323129985824,0.4766930519509512,0.68328857421875,-0.16412353515625,-0.1697998046875,0.69091796875,0.23523431129047254,0.3805443575158459,0.10972467076607664
1590504680.3902164,0.02,-4.55,8.72,0.4533333333333333,0.26222222222222225,-0.6433333333333333,-0.0032724923474893677,0.0032724923474893677,0.0,4.700389841777229,0.004363323129985824,0.4766930519509512,0.68328857421875,-0.16412353515625,-0.1697998046875,0.69091796875,0.23303536992048876,0.3863657601866544,0.10972467076607664
